% Date [YYYYMMDD],20230720,,,,,,,
% Experimenter,LH,,,,,,,
% Experiment,GammaSleep,,,,,,,
% Condition,exp,,,,,,,
% Note,,,,,,,,
%  ,,,,,,,,
% Sample rate [Hz],80,,,,,,,
% MinValue,0,,,,,,,
% MaxValue,800,,,,,,,
% NSamples,24800,,,,,,,
% NRepeat,1,,,,,,,
% ,,,,,,,,
Sample,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Trigger,Note
5563,101,101,0,0,0,0,0,
5564,0,0,0,0,0,0,0,
5565,101,101,0,0,0,0,0,
5566,0,0,0,0,0,0,0,
5567,102,102,0,0,0,0,0,
5568,0,0,0,0,0,0,0,
5569,102,102,0,0,0,0,0,
5570,0,0,0,0,0,0,0,
5571,102,102,0,0,0,0,0,
5572,0,0,0,0,0,0,0,
5573,102,102,0,0,0,0,0,
5574,0,0,0,0,0,0,0,
5575,102,102,0,0,0,0,0,
5576,0,0,0,0,0,0,0,
5577,102,102,0,0,0,0,0,
5578,0,0,0,0,0,0,0,
5579,102,102,0,0,0,0,0,
5580,0,0,0,0,0,0,0,
5581,102,102,0,0,0,0,0,
5582,0,0,0,0,0,0,0,
5583,102,102,0,0,0,0,0,
5584,0,0,0,0,0,0,0,
5585,102,102,0,0,0,0,0,
5586,0,0,0,0,0,0,0,
5587,102,102,0,0,0,0,0,
5588,0,0,0,0,0,0,0,
5589,102,102,0,0,0,0,0,
5590,0,0,0,0,0,0,0,
5591,102,102,0,0,0,0,0,
5592,0,0,0,0,0,0,0,
5593,102,102,0,0,0,0,0,
5594,0,0,0,0,0,0,0,
5595,103,103,0,0,0,0,0,
5596,0,0,0,0,0,0,0,
5597,103,103,0,0,0,0,0,
5598,0,0,0,0,0,0,0,
5599,103,103,0,0,0,0,0,
5600,0,0,0,0,0,0,0,
5601,103,103,0,0,0,0,0,
5602,0,0,0,0,0,0,0,
5603,103,103,0,0,0,0,0,
5604,0,0,0,0,0,0,0,
5605,103,103,0,0,0,0,0,
5606,0,0,0,0,0,0,0,
5607,103,103,0,0,0,0,0,
5608,0,0,0,0,0,0,0,
5609,103,103,0,0,0,0,0,
5610,0,0,0,0,0,0,0,
5611,103,103,0,0,0,0,0,
5612,0,0,0,0,0,0,0,
5613,103,103,0,0,0,0,0,
5614,0,0,0,0,0,0,0,
5615,103,103,0,0,0,0,0,
5616,0,0,0,0,0,0,0,
5617,103,103,0,0,0,0,0,
5618,0,0,0,0,0,0,0,
5619,103,103,0,0,0,0,0,
5620,0,0,0,0,0,0,0,
5621,103,103,0,0,0,0,0,
5622,0,0,0,0,0,0,0,
5623,104,104,0,0,0,0,0,
5624,0,0,0,0,0,0,0,
5625,104,104,0,0,0,0,0,
5626,0,0,0,0,0,0,0,
5627,104,104,0,0,0,0,0,
5628,0,0,0,0,0,0,0,
5629,104,104,0,0,0,0,0,
5630,0,0,0,0,0,0,0,
5631,104,104,0,0,0,0,0,
5632,0,0,0,0,0,0,0,
5633,104,104,0,0,0,0,0,
5634,0,0,0,0,0,0,0,
5635,104,104,0,0,0,0,0,
5636,0,0,0,0,0,0,0,
5637,104,104,0,0,0,0,0,
5638,0,0,0,0,0,0,0,
5639,104,104,0,0,0,0,0,
5640,0,0,0,0,0,0,0,
5641,104,104,0,0,0,0,0,
5642,0,0,0,0,0,0,0,
5643,104,104,0,0,0,0,0,
5644,0,0,0,0,0,0,0,
5645,104,104,0,0,0,0,0,
5646,0,0,0,0,0,0,0,
5647,104,104,0,0,0,0,0,
5648,0,0,0,0,0,0,0,
5649,104,104,0,0,0,0,0,
5650,0,0,0,0,0,0,0,
5651,105,105,0,0,0,0,0,
5652,0,0,0,0,0,0,0,
5653,105,105,0,0,0,0,0,
5654,0,0,0,0,0,0,0,
5655,105,105,0,0,0,0,0,
5656,0,0,0,0,0,0,0,
5657,105,105,0,0,0,0,0,
5658,0,0,0,0,0,0,0,
5659,105,105,0,0,0,0,0,
5660,0,0,0,0,0,0,0,
5661,105,105,0,0,0,0,0,
5662,0,0,0,0,0,0,0,
5663,105,105,0,0,0,0,0,
5664,0,0,0,0,0,0,0,
5665,105,105,0,0,0,0,0,
5666,0,0,0,0,0,0,0,
5667,105,105,0,0,0,0,0,
5668,0,0,0,0,0,0,0,
5669,105,105,0,0,0,0,0,
5670,0,0,0,0,0,0,0,
5671,105,105,0,0,0,0,0,
5672,0,0,0,0,0,0,0,
5673,105,105,0,0,0,0,0,
5674,0,0,0,0,0,0,0,
5675,105,105,0,0,0,0,0,
5676,0,0,0,0,0,0,0,
5677,105,105,0,0,0,0,0,
5678,0,0,0,0,0,0,0,
5679,105,105,0,0,0,0,0,
5680,0,0,0,0,0,0,0,
5681,106,106,0,0,0,0,0,
5682,0,0,0,0,0,0,0,
5683,106,106,0,0,0,0,0,
5684,0,0,0,0,0,0,0,
5685,106,106,0,0,0,0,0,
5686,0,0,0,0,0,0,0,
5687,106,106,0,0,0,0,0,
5688,0,0,0,0,0,0,0,
5689,106,106,0,0,0,0,0,
5690,0,0,0,0,0,0,0,
5691,106,106,0,0,0,0,0,
5692,0,0,0,0,0,0,0,
5693,106,106,0,0,0,0,0,
5694,0,0,0,0,0,0,0,
5695,106,106,0,0,0,0,0,
5696,0,0,0,0,0,0,0,
5697,106,106,0,0,0,0,0,
5698,0,0,0,0,0,0,0,
5699,106,106,0,0,0,0,0,
5700,0,0,0,0,0,0,0,
5701,106,106,0,0,0,0,0,
5702,0,0,0,0,0,0,0,
5703,106,106,0,0,0,0,0,
5704,0,0,0,0,0,0,0,
5705,106,106,0,0,0,0,0,
5706,0,0,0,0,0,0,0,
5707,106,106,0,0,0,0,0,
5708,0,0,0,0,0,0,0,
5709,107,107,0,0,0,0,0,
5710,0,0,0,0,0,0,0,
5711,107,107,0,0,0,0,0,
5712,0,0,0,0,0,0,0,
5713,107,107,0,0,0,0,0,
5714,0,0,0,0,0,0,0,
5715,107,107,0,0,0,0,0,
5716,0,0,0,0,0,0,0,
5717,107,107,0,0,0,0,0,
5718,0,0,0,0,0,0,0,
5719,107,107,0,0,0,0,0,
5720,0,0,0,0,0,0,0,
5721,107,107,0,0,0,0,0,
5722,0,0,0,0,0,0,0,
5723,107,107,0,0,0,0,0,
5724,0,0,0,0,0,0,0,
5725,107,107,0,0,0,0,0,
5726,0,0,0,0,0,0,0,
5727,107,107,0,0,0,0,0,
5728,0,0,0,0,0,0,0,
5729,107,107,0,0,0,0,0,
5730,0,0,0,0,0,0,0,
5731,107,107,0,0,0,0,0,
5732,0,0,0,0,0,0,0,
5733,107,107,0,0,0,0,0,
5734,0,0,0,0,0,0,0,
5735,107,107,0,0,0,0,0,
5736,0,0,0,0,0,0,0,
5737,108,108,0,0,0,0,0,
5738,0,0,0,0,0,0,0,
5739,108,108,0,0,0,0,0,
5740,0,0,0,0,0,0,0,
5741,108,108,0,0,0,0,0,
5742,0,0,0,0,0,0,0,
5743,108,108,0,0,0,0,0,
5744,0,0,0,0,0,0,0,
5745,108,108,0,0,0,0,0,
5746,0,0,0,0,0,0,0,
5747,108,108,0,0,0,0,0,
5748,0,0,0,0,0,0,0,
5749,108,108,0,0,0,0,0,
5750,0,0,0,0,0,0,0,
5751,108,108,0,0,0,0,0,
5752,0,0,0,0,0,0,0,
5753,108,108,0,0,0,0,0,
5754,0,0,0,0,0,0,0,
5755,108,108,0,0,0,0,0,
5756,0,0,0,0,0,0,0,
5757,108,108,0,0,0,0,0,
5758,0,0,0,0,0,0,0,
5759,108,108,0,0,0,0,0,
5760,0,0,0,0,0,0,0,
5761,108,108,0,0,0,0,0,
5762,0,0,0,0,0,0,0,
5763,108,108,0,0,0,0,0,
5764,0,0,0,0,0,0,0,
5765,109,109,0,0,0,0,0,
5766,0,0,0,0,0,0,0,
5767,109,109,0,0,0,0,0,
5768,0,0,0,0,0,0,0,
5769,109,109,0,0,0,0,0,
5770,0,0,0,0,0,0,0,
5771,109,109,0,0,0,0,0,
5772,0,0,0,0,0,0,0,
5773,109,109,0,0,0,0,0,
5774,0,0,0,0,0,0,0,
5775,109,109,0,0,0,0,0,
5776,0,0,0,0,0,0,0,
5777,109,109,0,0,0,0,0,
5778,0,0,0,0,0,0,0,
5779,109,109,0,0,0,0,0,
5780,0,0,0,0,0,0,0,
5781,109,109,0,0,0,0,0,
5782,0,0,0,0,0,0,0,
5783,109,109,0,0,0,0,0,
5784,0,0,0,0,0,0,0,
5785,109,109,0,0,0,0,0,
5786,0,0,0,0,0,0,0,
5787,109,109,0,0,0,0,0,
5788,0,0,0,0,0,0,0,
5789,109,109,0,0,0,0,0,
5790,0,0,0,0,0,0,0,
5791,109,109,0,0,0,0,0,
5792,0,0,0,0,0,0,0,
5793,110,110,0,0,0,0,0,
5794,0,0,0,0,0,0,0,
5795,110,110,0,0,0,0,0,
5796,0,0,0,0,0,0,0,
5797,110,110,0,0,0,0,0,
5798,0,0,0,0,0,0,0,
5799,110,110,0,0,0,0,0,
5800,0,0,0,0,0,0,0,
5801,110,110,0,0,0,0,0,
5802,0,0,0,0,0,0,0,
5803,110,110,0,0,0,0,0,
5804,0,0,0,0,0,0,0,
5805,110,110,0,0,0,0,0,
5806,0,0,0,0,0,0,0,
5807,110,110,0,0,0,0,0,
5808,0,0,0,0,0,0,0,
5809,110,110,0,0,0,0,0,
5810,0,0,0,0,0,0,0,
5811,110,110,0,0,0,0,0,
5812,0,0,0,0,0,0,0,
5813,110,110,0,0,0,0,0,
5814,0,0,0,0,0,0,0,
5815,110,110,0,0,0,0,0,
5816,0,0,0,0,0,0,0,
5817,110,110,0,0,0,0,0,
5818,0,0,0,0,0,0,0,
5819,111,111,0,0,0,0,0,
5820,0,0,0,0,0,0,0,
5821,111,111,0,0,0,0,0,
5822,0,0,0,0,0,0,0,
5823,111,111,0,0,0,0,0,
5824,0,0,0,0,0,0,0,
5825,111,111,0,0,0,0,0,
5826,0,0,0,0,0,0,0,
5827,111,111,0,0,0,0,0,
5828,0,0,0,0,0,0,0,
5829,111,111,0,0,0,0,0,
5830,0,0,0,0,0,0,0,
5831,111,111,0,0,0,0,0,
5832,0,0,0,0,0,0,0,
5833,111,111,0,0,0,0,0,
5834,0,0,0,0,0,0,0,
5835,111,111,0,0,0,0,0,
5836,0,0,0,0,0,0,0,
5837,111,111,0,0,0,0,0,
5838,0,0,0,0,0,0,0,
5839,111,111,0,0,0,0,0,
5840,0,0,0,0,0,0,0,
5841,111,111,0,0,0,0,0,
5842,0,0,0,0,0,0,0,
5843,111,111,0,0,0,0,0,
5844,0,0,0,0,0,0,0,
5845,111,111,0,0,0,0,0,
5846,0,0,0,0,0,0,0,
5847,112,112,0,0,0,0,0,
5848,0,0,0,0,0,0,0,
5849,112,112,0,0,0,0,0,
5850,0,0,0,0,0,0,0,
5851,112,112,0,0,0,0,0,
5852,0,0,0,0,0,0,0,
5853,112,112,0,0,0,0,0,
5854,0,0,0,0,0,0,0,
5855,112,112,0,0,0,0,0,
5856,0,0,0,0,0,0,0,
5857,112,112,0,0,0,0,0,
5858,0,0,0,0,0,0,0,
5859,112,112,0,0,0,0,0,
5860,0,0,0,0,0,0,0,
5861,112,112,0,0,0,0,0,
5862,0,0,0,0,0,0,0,
5863,112,112,0,0,0,0,0,
5864,0,0,0,0,0,0,0,
5865,112,112,0,0,0,0,0,
5866,0,0,0,0,0,0,0,
5867,112,112,0,0,0,0,0,
5868,0,0,0,0,0,0,0,
5869,112,112,0,0,0,0,0,
5870,0,0,0,0,0,0,0,
5871,112,112,0,0,0,0,0,
5872,0,0,0,0,0,0,0,
5873,112,112,0,0,0,0,0,
5874,0,0,0,0,0,0,0,
5875,113,113,0,0,0,0,0,
5876,0,0,0,0,0,0,0,
5877,113,113,0,0,0,0,0,
5878,0,0,0,0,0,0,0,
5879,113,113,0,0,0,0,0,
5880,0,0,0,0,0,0,0,
5881,113,113,0,0,0,0,0,
5882,0,0,0,0,0,0,0,
5883,113,113,0,0,0,0,0,
5884,0,0,0,0,0,0,0,
5885,113,113,0,0,0,0,0,
5886,0,0,0,0,0,0,0,
5887,113,113,0,0,0,0,0,
5888,0,0,0,0,0,0,0,
5889,113,113,0,0,0,0,0,
5890,0,0,0,0,0,0,0,
5891,113,113,0,0,0,0,0,
5892,0,0,0,0,0,0,0,
5893,113,113,0,0,0,0,0,
5894,0,0,0,0,0,0,0,
5895,113,113,0,0,0,0,0,
5896,0,0,0,0,0,0,0,
5897,113,113,0,0,0,0,0,
5898,0,0,0,0,0,0,0,
5899,113,113,0,0,0,0,0,
5900,0,0,0,0,0,0,0,
5901,113,113,0,0,0,0,0,
5902,0,0,0,0,0,0,0,
5903,114,114,0,0,0,0,0,
5904,0,0,0,0,0,0,0,
5905,114,114,0,0,0,0,0,
5906,0,0,0,0,0,0,0,
5907,114,114,0,0,0,0,0,
5908,0,0,0,0,0,0,0,
5909,114,114,0,0,0,0,0,
5910,0,0,0,0,0,0,0,
5911,114,114,0,0,0,0,0,
5912,0,0,0,0,0,0,0,
5913,114,114,0,0,0,0,0,
5914,0,0,0,0,0,0,0,
5915,114,114,0,0,0,0,0,
5916,0,0,0,0,0,0,0,
5917,114,114,0,0,0,0,0,
5918,0,0,0,0,0,0,0,
5919,114,114,0,0,0,0,0,
5920,0,0,0,0,0,0,0,
5921,114,114,0,0,0,0,0,
5922,0,0,0,0,0,0,0,
5923,114,114,0,0,0,0,0,
5924,0,0,0,0,0,0,0,
5925,114,114,0,0,0,0,0,
5926,0,0,0,0,0,0,0,
5927,114,114,0,0,0,0,0,
5928,0,0,0,0,0,0,0,
5929,115,115,0,0,0,0,0,
5930,0,0,0,0,0,0,0,
5931,115,115,0,0,0,0,0,
5932,0,0,0,0,0,0,0,
5933,115,115,0,0,0,0,0,
5934,0,0,0,0,0,0,0,
5935,115,115,0,0,0,0,0,
5936,0,0,0,0,0,0,0,
5937,115,115,0,0,0,0,0,
5938,0,0,0,0,0,0,0,
5939,115,115,0,0,0,0,0,
5940,0,0,0,0,0,0,0,
5941,115,115,0,0,0,0,0,
5942,0,0,0,0,0,0,0,
5943,115,115,0,0,0,0,0,
5944,0,0,0,0,0,0,0,
5945,115,115,0,0,0,0,0,
5946,0,0,0,0,0,0,0,
5947,115,115,0,0,0,0,0,
5948,0,0,0,0,0,0,0,
5949,115,115,0,0,0,0,0,
5950,0,0,0,0,0,0,0,
5951,115,115,0,0,0,0,0,
5952,0,0,0,0,0,0,0,
5953,115,115,0,0,0,0,0,
5954,0,0,0,0,0,0,0,
5955,115,115,0,0,0,0,0,
5956,0,0,0,0,0,0,0,
5957,116,116,0,0,0,0,0,
5958,0,0,0,0,0,0,0,
5959,116,116,0,0,0,0,0,
5960,0,0,0,0,0,0,0,
5961,116,116,0,0,0,0,0,
5962,0,0,0,0,0,0,0,
5963,116,116,0,0,0,0,0,
5964,0,0,0,0,0,0,0,
5965,116,116,0,0,0,0,0,
5966,0,0,0,0,0,0,0,
5967,116,116,0,0,0,0,0,
5968,0,0,0,0,0,0,0,
5969,116,116,0,0,0,0,0,
5970,0,0,0,0,0,0,0,
5971,116,116,0,0,0,0,0,
5972,0,0,0,0,0,0,0,
5973,116,116,0,0,0,0,0,
5974,0,0,0,0,0,0,0,
5975,116,116,0,0,0,0,0,
5976,0,0,0,0,0,0,0,
5977,116,116,0,0,0,0,0,
5978,0,0,0,0,0,0,0,
5979,116,116,0,0,0,0,0,
5980,0,0,0,0,0,0,0,
5981,116,116,0,0,0,0,0,
5982,0,0,0,0,0,0,0,
5983,117,117,0,0,0,0,0,
5984,0,0,0,0,0,0,0,
5985,117,117,0,0,0,0,0,
5986,0,0,0,0,0,0,0,
5987,117,117,0,0,0,0,0,
5988,0,0,0,0,0,0,0,
5989,117,117,0,0,0,0,0,
5990,0,0,0,0,0,0,0,
5991,117,117,0,0,0,0,0,
5992,0,0,0,0,0,0,0,
5993,117,117,0,0,0,0,0,
5994,0,0,0,0,0,0,0,
5995,117,117,0,0,0,0,0,
5996,0,0,0,0,0,0,0,
5997,117,117,0,0,0,0,0,
5998,0,0,0,0,0,0,0,
5999,117,117,0,0,0,0,0,
6000,0,0,0,0,0,0,0,
6001,117,117,0,0,0,0,0,
6002,0,0,0,0,0,0,0,
6003,117,117,0,0,0,0,0,
6004,0,0,0,0,0,0,0,
6005,117,117,0,0,0,0,0,
6006,0,0,0,0,0,0,0,
6007,117,117,0,0,0,0,0,
6008,0,0,0,0,0,0,0,
6009,117,117,0,0,0,0,0,
6010,0,0,0,0,0,0,0,
6011,118,118,0,0,0,0,0,
6012,0,0,0,0,0,0,0,
6013,118,118,0,0,0,0,0,
6014,0,0,0,0,0,0,0,
6015,118,118,0,0,0,0,0,
6016,0,0,0,0,0,0,0,
6017,118,118,0,0,0,0,0,
6018,0,0,0,0,0,0,0,
6019,118,118,0,0,0,0,0,
6020,0,0,0,0,0,0,0,
6021,118,118,0,0,0,0,0,
6022,0,0,0,0,0,0,0,
6023,118,118,0,0,0,0,0,
6024,0,0,0,0,0,0,0,
6025,118,118,0,0,0,0,0,
6026,0,0,0,0,0,0,0,
6027,118,118,0,0,0,0,0,
6028,0,0,0,0,0,0,0,
6029,118,118,0,0,0,0,0,
6030,0,0,0,0,0,0,0,
6031,118,118,0,0,0,0,0,
6032,0,0,0,0,0,0,0,
6033,118,118,0,0,0,0,0,
6034,0,0,0,0,0,0,0,
6035,118,118,0,0,0,0,0,
6036,0,0,0,0,0,0,0,
6037,119,119,0,0,0,0,0,
6038,0,0,0,0,0,0,0,
6039,119,119,0,0,0,0,0,
6040,0,0,0,0,0,0,0,
6041,119,119,0,0,0,0,0,
6042,0,0,0,0,0,0,0,
6043,119,119,0,0,0,0,0,
6044,0,0,0,0,0,0,0,
6045,119,119,0,0,0,0,0,
6046,0,0,0,0,0,0,0,
6047,119,119,0,0,0,0,0,
6048,0,0,0,0,0,0,0,
6049,119,119,0,0,0,0,0,
6050,0,0,0,0,0,0,0,
6051,119,119,0,0,0,0,0,
6052,0,0,0,0,0,0,0,
6053,119,119,0,0,0,0,0,
6054,0,0,0,0,0,0,0,
6055,119,119,0,0,0,0,0,
6056,0,0,0,0,0,0,0,
6057,119,119,0,0,0,0,0,
6058,0,0,0,0,0,0,0,
6059,119,119,0,0,0,0,0,
6060,0,0,0,0,0,0,0,
6061,119,119,0,0,0,0,0,
6062,0,0,0,0,0,0,0,
6063,119,119,0,0,0,0,0,
6064,0,0,0,0,0,0,0,
6065,120,120,0,0,0,0,0,
6066,0,0,0,0,0,0,0,
6067,120,120,0,0,0,0,0,
6068,0,0,0,0,0,0,0,
6069,120,120,0,0,0,0,0,
6070,0,0,0,0,0,0,0,
6071,120,120,0,0,0,0,0,
6072,0,0,0,0,0,0,0,
6073,120,120,0,0,0,0,0,
6074,0,0,0,0,0,0,0,
6075,120,120,0,0,0,0,0,
6076,0,0,0,0,0,0,0,
6077,120,120,0,0,0,0,0,
6078,0,0,0,0,0,0,0,
6079,120,120,0,0,0,0,0,
6080,0,0,0,0,0,0,0,
6081,120,120,0,0,0,0,0,
6082,0,0,0,0,0,0,0,
6083,120,120,0,0,0,0,0,
6084,0,0,0,0,0,0,0,
6085,120,120,0,0,0,0,0,
6086,0,0,0,0,0,0,0,
6087,120,120,0,0,0,0,0,
6088,0,0,0,0,0,0,0,
6089,120,120,0,0,0,0,0,
6090,0,0,0,0,0,0,0,
6091,121,121,0,0,0,0,0,
6092,0,0,0,0,0,0,0,
6093,121,121,0,0,0,0,0,
6094,0,0,0,0,0,0,0,
6095,121,121,0,0,0,0,0,
6096,0,0,0,0,0,0,0,
6097,121,121,0,0,0,0,0,
6098,0,0,0,0,0,0,0,
6099,121,121,0,0,0,0,0,
6100,0,0,0,0,0,0,0,
6101,121,121,0,0,0,0,0,
6102,0,0,0,0,0,0,0,
6103,121,121,0,0,0,0,0,
6104,0,0,0,0,0,0,0,
6105,121,121,0,0,0,0,0,
6106,0,0,0,0,0,0,0,
6107,121,121,0,0,0,0,0,
6108,0,0,0,0,0,0,0,
6109,121,121,0,0,0,0,0,
6110,0,0,0,0,0,0,0,
6111,121,121,0,0,0,0,0,
6112,0,0,0,0,0,0,0,
6113,121,121,0,0,0,0,0,
6114,0,0,0,0,0,0,0,
6115,121,121,0,0,0,0,0,
6116,0,0,0,0,0,0,0,
6117,121,121,0,0,0,0,0,
6118,0,0,0,0,0,0,0,
6119,122,122,0,0,0,0,0,
6120,0,0,0,0,0,0,0,
6121,122,122,0,0,0,0,0,
6122,0,0,0,0,0,0,0,
6123,122,122,0,0,0,0,0,
6124,0,0,0,0,0,0,0,
6125,122,122,0,0,0,0,0,
6126,0,0,0,0,0,0,0,
6127,122,122,0,0,0,0,0,
6128,0,0,0,0,0,0,0,
6129,122,122,0,0,0,0,0,
6130,0,0,0,0,0,0,0,
6131,122,122,0,0,0,0,0,
6132,0,0,0,0,0,0,0,
6133,122,122,0,0,0,0,0,
6134,0,0,0,0,0,0,0,
6135,122,122,0,0,0,0,0,
6136,0,0,0,0,0,0,0,
6137,122,122,0,0,0,0,0,
6138,0,0,0,0,0,0,0,
6139,122,122,0,0,0,0,0,
6140,0,0,0,0,0,0,0,
6141,122,122,0,0,0,0,0,
6142,0,0,0,0,0,0,0,
6143,122,122,0,0,0,0,0,
6144,0,0,0,0,0,0,0,
6145,123,123,0,0,0,0,0,
6146,0,0,0,0,0,0,0,
6147,123,123,0,0,0,0,0,
6148,0,0,0,0,0,0,0,
6149,123,123,0,0,0,0,0,
6150,0,0,0,0,0,0,0,
6151,123,123,0,0,0,0,0,
6152,0,0,0,0,0,0,0,
6153,123,123,0,0,0,0,0,
6154,0,0,0,0,0,0,0,
6155,123,123,0,0,0,0,0,
6156,0,0,0,0,0,0,0,
6157,123,123,0,0,0,0,0,
6158,0,0,0,0,0,0,0,
6159,123,123,0,0,0,0,0,
6160,0,0,0,0,0,0,0,
6161,123,123,0,0,0,0,0,
6162,0,0,0,0,0,0,0,
6163,123,123,0,0,0,0,0,
6164,0,0,0,0,0,0,0,
6165,123,123,0,0,0,0,0,
6166,0,0,0,0,0,0,0,
6167,123,123,0,0,0,0,0,
6168,0,0,0,0,0,0,0,
6169,123,123,0,0,0,0,0,
6170,0,0,0,0,0,0,0,
6171,124,124,0,0,0,0,0,
6172,0,0,0,0,0,0,0,
6173,124,124,0,0,0,0,0,
6174,0,0,0,0,0,0,0,
6175,124,124,0,0,0,0,0,
6176,0,0,0,0,0,0,0,
6177,124,124,0,0,0,0,0,
6178,0,0,0,0,0,0,0,
6179,124,124,0,0,0,0,0,
6180,0,0,0,0,0,0,0,
6181,124,124,0,0,0,0,0,
6182,0,0,0,0,0,0,0,
6183,124,124,0,0,0,0,0,
6184,0,0,0,0,0,0,0,
6185,124,124,0,0,0,0,0,
6186,0,0,0,0,0,0,0,
6187,124,124,0,0,0,0,0,
6188,0,0,0,0,0,0,0,
6189,124,124,0,0,0,0,0,
6190,0,0,0,0,0,0,0,
6191,124,124,0,0,0,0,0,
6192,0,0,0,0,0,0,0,
6193,124,124,0,0,0,0,0,
6194,0,0,0,0,0,0,0,
6195,124,124,0,0,0,0,0,
6196,0,0,0,0,0,0,0,
6197,125,125,0,0,0,0,0,
6198,0,0,0,0,0,0,0,
6199,125,125,0,0,0,0,0,
6200,0,0,0,0,0,0,0,
6201,125,125,0,0,0,0,0,
6202,0,0,0,0,0,0,0,
6203,125,125,0,0,0,0,0,
6204,0,0,0,0,0,0,0,
6205,125,125,0,0,0,0,0,
6206,0,0,0,0,0,0,0,
6207,125,125,0,0,0,0,0,
6208,0,0,0,0,0,0,0,
6209,125,125,0,0,0,0,0,
6210,0,0,0,0,0,0,0,
6211,125,125,0,0,0,0,0,
6212,0,0,0,0,0,0,0,
6213,125,125,0,0,0,0,0,
6214,0,0,0,0,0,0,0,
6215,125,125,0,0,0,0,0,
6216,0,0,0,0,0,0,0,
6217,125,125,0,0,0,0,0,
6218,0,0,0,0,0,0,0,
6219,125,125,0,0,0,0,0,
6220,0,0,0,0,0,0,0,
6221,125,125,0,0,0,0,0,
6222,0,0,0,0,0,0,0,
6223,126,126,0,0,0,0,0,
6224,0,0,0,0,0,0,0,
6225,126,126,0,0,0,0,0,
6226,0,0,0,0,0,0,0,
6227,126,126,0,0,0,0,0,
6228,0,0,0,0,0,0,0,
6229,126,126,0,0,0,0,0,
6230,0,0,0,0,0,0,0,
6231,126,126,0,0,0,0,0,
6232,0,0,0,0,0,0,0,
6233,126,126,0,0,0,0,0,
6234,0,0,0,0,0,0,0,
6235,126,126,0,0,0,0,0,
6236,0,0,0,0,0,0,0,
6237,126,126,0,0,0,0,0,
6238,0,0,0,0,0,0,0,
6239,126,126,0,0,0,0,0,
6240,0,0,0,0,0,0,0,
6241,126,126,0,0,0,0,0,
6242,0,0,0,0,0,0,0,
6243,126,126,0,0,0,0,0,
6244,0,0,0,0,0,0,0,
6245,126,126,0,0,0,0,0,
6246,0,0,0,0,0,0,0,
6247,126,126,0,0,0,0,0,
6248,0,0,0,0,0,0,0,
6249,126,126,0,0,0,0,0,
6250,0,0,0,0,0,0,0,
6251,127,127,0,0,0,0,0,
6252,0,0,0,0,0,0,0,
6253,127,127,0,0,0,0,0,
6254,0,0,0,0,0,0,0,
6255,127,127,0,0,0,0,0,
6256,0,0,0,0,0,0,0,
6257,127,127,0,0,0,0,0,
6258,0,0,0,0,0,0,0,
6259,127,127,0,0,0,0,0,
6260,0,0,0,0,0,0,0,
6261,127,127,0,0,0,0,0,
6262,0,0,0,0,0,0,0,
6263,127,127,0,0,0,0,0,
6264,0,0,0,0,0,0,0,
6265,127,127,0,0,0,0,0,
6266,0,0,0,0,0,0,0,
6267,127,127,0,0,0,0,0,
6268,0,0,0,0,0,0,0,
6269,127,127,0,0,0,0,0,
6270,0,0,0,0,0,0,0,
6271,127,127,0,0,0,0,0,
6272,0,0,0,0,0,0,0,
6273,127,127,0,0,0,0,0,
6274,0,0,0,0,0,0,0,
6275,127,127,0,0,0,0,0,
6276,0,0,0,0,0,0,0,
6277,128,128,0,0,0,0,0,
6278,0,0,0,0,0,0,0,
6279,128,128,0,0,0,0,0,
6280,0,0,0,0,0,0,0,
6281,128,128,0,0,0,0,0,
6282,0,0,0,0,0,0,0,
6283,128,128,0,0,0,0,0,
6284,0,0,0,0,0,0,0,
6285,128,128,0,0,0,0,0,
6286,0,0,0,0,0,0,0,
6287,128,128,0,0,0,0,0,
6288,0,0,0,0,0,0,0,
6289,128,128,0,0,0,0,0,
6290,0,0,0,0,0,0,0,
6291,128,128,0,0,0,0,0,
6292,0,0,0,0,0,0,0,
6293,128,128,0,0,0,0,0,
6294,0,0,0,0,0,0,0,
6295,128,128,0,0,0,0,0,
6296,0,0,0,0,0,0,0,
6297,128,128,0,0,0,0,0,
6298,0,0,0,0,0,0,0,
6299,128,128,0,0,0,0,0,
6300,0,0,0,0,0,0,0,
6301,128,128,0,0,0,0,0,
6302,0,0,0,0,0,0,0,
6303,129,129,0,0,0,0,0,
6304,0,0,0,0,0,0,0,
6305,129,129,0,0,0,0,0,
6306,0,0,0,0,0,0,0,
6307,129,129,0,0,0,0,0,
6308,0,0,0,0,0,0,0,
6309,129,129,0,0,0,0,0,
6310,0,0,0,0,0,0,0,
6311,129,129,0,0,0,0,0,
6312,0,0,0,0,0,0,0,
6313,129,129,0,0,0,0,0,
6314,0,0,0,0,0,0,0,
6315,129,129,0,0,0,0,0,
6316,0,0,0,0,0,0,0,
6317,129,129,0,0,0,0,0,
6318,0,0,0,0,0,0,0,
6319,129,129,0,0,0,0,0,
6320,0,0,0,0,0,0,0,
6321,129,129,0,0,0,0,0,
6322,0,0,0,0,0,0,0,
6323,129,129,0,0,0,0,0,
6324,0,0,0,0,0,0,0,
6325,129,129,0,0,0,0,0,
6326,0,0,0,0,0,0,0,
